data
;Price;Manufacturer;String Type;Number of Strings;Body Shape;Left-/Right-handed;Color;Finish;Top Wood;Back & Sides Wood;Body Bracing;Neck Wood;Neck Shape;Fingerboard Material;Number of Frets;Scale Length;Tuning Machines;Bridge Material;Nut/Saddle Material;Nut Width;Strings;Case Included;Body Depth;Body Style;Binding;Radius;Fingerboard Inlay;Overall Length;Body Length;Body Width;Electronics;Size;Top Material;Back & Sides Material;Neck Material;Tuners;Nut Material;Body Type;Body Material;Body Finish;Bridge/Tailpiece;Controls;Case/Gig Bag;Binding Material;Saddle Material;Upper Bout Width;Lower Bout Width;Waist Width;Accessories;Neck Joint;Middle Pickup;Bridge Pickup;Switching
1141;3,749.00;Gibson Acoustic;Steel;6;Super Jumbo-200 Studio;Right-handed;Antique Natural;Satin Nitrocellulose Lacquer;Sitka Spruce;Rosewood;Scalloped X-bracing;Mahogany;Advanced Response;Rosewood;20, Standard;"25.5""";Grover Rotomatics with Kidney buttons;Rosewood;Tusq/Tusq;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"16""";Mother-of-Pearl Graduated Crowns;;;;LR Baggs Element Bronze Pickup;;;;;;;;;;;;;;;;;;;;;;
1142;3,749.00;Gibson Acoustic;Steel;6;Jumbo;Right-handed;Vintage Sunburst;Gloss Nitrocellulose Lacquer;Sitka Spruce;Flamed Maple;Scalloped X-bracing;Mahogany;Slim Taper;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.72""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1143;3,749.00;Gibson Acoustic;Steel;6;Jumbo;Right-handed;Antique Natural;Gloss;Sitka Spruce;Flamed Maple;Scalloped X-bracing;Mahogany;Slim Taper;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.72""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1144;3,749.00;Gibson Acoustic;Steel;6;Super Jumbo-200 Studio;Right-handed;Rosewood Burst;Satin Nitrocellulose Lacquer;Sitka Spruce;Rosewood;Scalloped X-bracing;Mahogany;Advanced Response;Rosewood;20, Standard;"25.5""";Grover Rotomatic with Kidney buttons;Rosewood;Tusq/Tusq;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"16""";Mother-of-Pearl Graduated Crowns;;;;LR Baggs Element Bronze Pickup;;;;;;;;;;;;;;;;;;;;;;
1145;3,999.00;Gibson Acoustic;Steel;6;Dreadnought;Right-handed;Heritage Cherry Sunburst;Gloss;Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1146;3,999.00;Gibson Acoustic;Steel;6;Dreadnought;Right-handed;Heritage Cherry Sunburst;Gloss;Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1147;3,799.00;Guild;Steel;6;Jumbo;Right-handed;Antique Burst;Gloss Nitrocellulose Lacquer;Sitka Spruce;Flamed Maple;Scalloped Adirondack Spruce X-bracing;Mahogany;C;Ebony;20;"25.6""";Gotoh SE700 Gold Open Gear;Ebony;Bone/Bone;"1.6875""";D'Addario, .012-.053;Hardshell Case;;;White ABS;"12""";Pearloid Blocks with Inverted Abalone Triangles;;;;;;;;;;;;;;;;;;;;;;;;;;
1148;3,799.00;Martin;Steel;6;000-14 Fret;Left-handed;Natural;Nitrocellulose Lacquer;Sitka Spruce;East Indian Rosewood;"Standard X, 5/16"" Solid Sitka Spruce";Select Hardwood;Modified V;Ebony;20 (total), 14 (clear);"24.9""";Nickel Open-Geared w/ Butterbean Knobs;Solid Black Ebony;"Bone/16"" Radius Compensated Bone";"1.75""";Martin SP Lifespan Phosphor Bronze Light Gauge;Hardshell Case;"4.125""";No Cutaway;Grained Ivoroid;;Abalone Pearl Pre-war Style 28 Snowflake Pattern;"39.81""";"19.375""";"15""";;;;;;;;;;;;;;;;;;;;;;;
1149;3,899.00;Guild;Steel;6;Jumbo;Right-handed;Natural;Nitrocellulose Gloss;Solid Tight Grained Sitka Spruce;Indian Rosewood;Scalloped Adirondack Spruce;Mahogany, Walnut center stripe;C profile;Ebony;20;"25.6""";Gotoh SE700 Open Gear in Gold, Butterbean Buttons;Ebony;Bone/Bone;"1.6875""";D'Addario EXP16 Coated, .012-.053;Hardshell Case;"4.75""";;White ABS;"12""";Mother-of-pearl/Ablone V-Blocks;"42.5""";"20.62""";"17.5"" lower bout";;;;;;;;;;;;;;;;;;;;;;;
1150;3,899.00;Guild;Steel;6;Dreadnought;Right-handed;Natural;Nitrocellulose Lacquer;AAA Spruce;Rosewood;Scalloped Red Spruce;3-piece mahogany/walnut/mahogany, set;;Ebony;20;"25.625""";Gotoh 700-series open-back tuners;Ebony;Bone;"1.69""";D'Addario EXP16 - Coated Phosphor Bronze Light (.012 - .053);Hardshell;;No Cutaway;Binding on body, neck, and headstock;"12""";Mother-of-pearl and Abalone inlays;;;;;;;;;;;;;;;;;;;;;;;;;;
1151;3,999.00;Gibson Acoustic;Steel;6;Dreadnought;Right-handed;Heritage Cherry Sunburst;Gloss;Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1152;3,999.00;Taylor;Steel;6;Grand Symphony with Scooped Cutaway;Right-handed;Natural;Silent Satin;Lutz Spruce;Indian Rosewood;V-Class;Tropical Mahogany;;West African Ebony;20;"24.8""";Gotoh;Ebony;Tusq/Micarta;"1.75""";Elixir Phosphor Bronze Lights;Hardshell Case;;;Rock Maple;;Windansea;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
1153;3,999.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Wild Honey Burst;Satin;Torrefied Sitka Spruce;Maple with Ebony Armrest;V-Class with Relief Rout;Hard Rock Maple;;West African Ebony;20;"25.5""";Gold Gotoh 510, 21:1 ratio;Ebony;Black Graphite/Micarta;"1.75""";Elixir Phosphor Bronze Light, .012-.053;Hardshell Case;"4.62""";;West African Ebony;;Mother-of-pearl Scepter;;"20""";"16""";ES2;;;;;;;;;;;;;;;;;;;;;;
1154;3,999.00;Martin;Steel;6;000-14 Fret;Right-handed;Natural with Vintage Toner;Polished Gloss (top, back, and sides), Satin (neck);Solid Engelmann Spruce;Solid East Indian Rosewood;"Hybrid X Scalloped, 5/16"" Solid Sitka Spruce";Select Hardwood;Low Profile;Solid Black Ebony;20 (total), 14 (clear);"25.4""";Gotoh Nickel Open-Geared with Butterbean Knobs;Solid Black Ebony;Bone/White Tusq;"1.6875""";Lifespan 2.0 92/8 Phosphor Bronze, .012-.054;Hardshell Case;"4.125""";No Cutaway;Grained Ivoroid;;"Mother of Pearl (Dots: Single at 5th and 9th; Double at 9th and 12th)(Squares: Single at 15th and 17th)";"39.8125""";"19.375""";"15""";Martin Gold Plus Natural 1;;;;;;;;;;;;;;;;;;;;;;
1155;3,999.00;Taylor;Steel;6;Grand Auditorium;Right-handed;Natural;Satin;Torrefied Sitka Spruce;Figured Big Leaf Maple;V-class with Relief Rout;Tropical Mahogany;;West African Ebony;20;"25.5""";Taylor Nickel, 17:1 gear ratio;Ebony;Black Graphite/Micarta;"1.75""";Elixir Phosphor Bronze Light, .012-.053;Hardshell Case;"4.62""";;West African Ebony;;Grained Ivoroid Wings;;"20""";"16""";ES2;;;;;;;;;;;;;;;;;;;;;;
1156;3,999.00;Martin;Steel;6;Dreadnought;Right-handed;Natural;Gloss;Sitka Spruce with VTS;East Indian Rosewood;Forward Shifted X-bracing;Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Lifespan 2.0 92/8 Phosphor Bronse, .013-.056;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
1157;3,999.00;Martin;Steel;6;Dreadnought;Right-handed;Natural;Satin;Sitka Spruce;Genuine Mahogany;Scalloped Forward-shifted X-bracing;Genuine Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/White Tusq;"1.75""";Lifespan 2.0 92/8 Phosphor Bronse, .013-.056;Hardshell Case;;;East Indian Rosewood;"16""";Abalone Dots;;;;Fishman Aura VT Blend;;;;;;;;;;;;;;;;;;;;;;
1158;3,999.00;Gibson Acoustic;Steel;6;L-00;Right-handed;Rosewood Burst;Gloss Nitrocellulose Lacquer;Sitka Spruce;Rosewood;Scalloped X-bracing;Mahogany;Slim Taper;Ebony;19, Gold;"24.75""";Grover Mini Rotomatics;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-colored Rope Top, Single-ply Back;"12""";Mother-of-Pearl Split Diamonds with Brass borders;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1159;3,999.00;Breedlove;Steel;6;30th Anniversary Focus Special Edition Concert;Right-handed;Natural;Gloss;Sinker Redwood;East Indian Rosewood;Sitka Spruce;Honduran Mahogany;;African Ebony;20;"25.5""";Gotoh 381;African Ebony;Tusq/Tusq;"1.75""";D'Addario, .012-.053;Hardshell Case;;;;"16""";Acrylic Focus Special Edition;;;;LR Baggs Anthem TRU-Mic;;;;;;;;;;;;;;;;;;;;;;
1160;3,999.00;Martin;Steel;6;0;Right-handed;Vintage Sunburst;Nitrocellulose Gloss;Solid Sitka Spruce;Solid East Indian Rosewood;"Standard X, 5/16"" Solid Sitka Spruce";Select Hardwood;Modified V;Solid Black Ebony;20;"24.9""";Chrome Enclosed with Large Buttons;Solid Black Ebony;Bone/Bone;"1.75""";Eric Clapton 92/8 Phosphor Bronze, .012-.054;Hardshell Case;"4.125""";No Cutaway;Grained Ivoroid;"16""";Abalone Pearl Pre-war Style 28 Snowflake Pattern;"39.8125""";"19.375""";"15""";;;;;;;;;;;;;;;;;;;;;;;
1161;3,999.00;Martin;Steel;6;Orchestra;Right-handed;Natual;Gloss;Sitka Spruce with VTS;East Indian Rosewood;X-bracing;Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Lifespan 2.0 92/8 Phosphor Bronze, .012-.054;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
1162;3,999.00;Martin;Steel;6;Dreadnought;Left-handed;Natural;Gloss;Sitka Spruce with VTS;East Indian Rosewood;Forward Shifted X-bracing;Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Martin Authentic Acoustic Medium;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
1163;3,999.00;Gibson Acoustic;Steel;6;Dreadnought;Right-handed;Antique Natural;Gloss Nitrocellulose Lacquer;Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1164;3,999.00;Martin;Steel;6;0;Right-handed;Natural;Gloss;Sitka Spruce with VTS;East Indian Rosewood;X-bracing;Mahogany;Vintage Deluxe;Ebony;20;"24.9""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Lifespan 2.0 92/8 Phosphor Bronze;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
1165;3,999.00;Ovation;Steel;6;Deep Contour Cutaway;Right-handed;Black Woven;Satin;Ultra-thin Carbon Fiber;Lyrachord;Adamas X-bracing;American Black Walnut;Ovation Soft V;Ebony;17 (full), 22 (total);"25.3""";Sperzel Solid Pro;Ebony;Bone/ABS;"1.692""";Adamas, .012-.053;Hardshell Case;;;Black ABS;"10""";Mini Side Blocks;;;;OP Pro Studio with Tuner;;;;;;;;;;;;;;;;;;;;;;
1166;3,999.00;Martin;Steel;6;0;Left-handed;Natural;Gloss;Sitka Spruce with VTS;East Indian Rosewood;X-bracing;Mahogany;Vintage Deluxe;Ebony;20;"24.9""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Martin Auuthentic Acoustic Light;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
1167;3,999.00;Martin;Steel;6;Orchestra;Left-handed;Natural;Gloss;Sitka Spruce with VTS;East Indian Rosewood;X-bracing;Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Martin Authentic Acoustic Light;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;;;;;;;;;;;;;;;;;;;;;;;
1168;4,199.00;Guild;Steel;6;Dreadnought;Right-handed;Natural;Nitrocellulose Lacquer;Solid Sitka Spruce;Solid Indian Rosewood with Walnut center seam;Scalloped Adirondack Spruce;Mahogany with dovetail neck joint;C profile;Ebony;20, Medium;"25.625""";Gotoh gold SE700 open gears with butterbean buttons 15:1;Ebony;Bone/Bone;"1.692""";D'Addario EXP16 - Coated Phosphor Bronze Light (.012 - .053);Hardshell case;;;White ABS;"12""";Mother-of-pearl and Abalone V-Blocks;;;"16"" lower bout, 11.6"" upper bout";LR Baggs Element with Volume, Tone controls;;;;;;;;;;;;;;;;;;;;;;
1169;4,199.00;Taylor;Steel;12;Grand Concert;Right-handed;Natural;Satin;Sitka Spruce;Figured Maple;V-Class;Hard Rock Maple;Standard Carve;West African. Crelicam Ebony;18;"24.875""";Gold Gotoh 510;Ebony;Tusq/Micarta;"1.875""";;Hardshell Case;;;;"15""";Mother-of-Pearl Scepters;;;;ES-2;;;;;;;;;;;;;;;;;;;;;;
1170;4,199.00;Martin;Steel;6;J-40 Jumbo;Right-handed;Natural;Gloss;Sitka Spruce with Aging Toner;East Indian Rosewood;Scalloped Forward Shifted X-bracing;Mahogany;Modified Low Oval, High Performance Taper;Ebony, bound;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Titanium Core Nickel, .012-.055;Hardshell Case;;;Antique White;;Abalone Reduced Hexagon;;;;;;;;;;;;;;;;;;;;;;;;;;
1171;4,199.00;Guild;Steel;6;Jumbo;Right-handed;Natural;Lacquer;Sitka Spruce;Arched laminated Figured Maple (back), Figured Maple (Sides);Scalloped Red Spruce;3-piece Mahogany/Walnut;;Ebony;20;"25.625""";Gotoh SE700-05M Vintage-style Open-back;Ebony;Bone/Bone;"1.6875""";D'Addario EXP 17 Coated Phosphor Bronze, (.013-.056);Hardshell Case;"4.8""";;White;"12""";Mother-of-pearl/Abalone Dots;;;"17"" Lower Bout";LR Baggs Anthem;;;;;;;;;;;;;;;;;;;;;;
1172;4,199.00;Guild;Steel;6;Jumbo;Right-handed;Natural;Nitrocellulose Gloss;Solid Tight Grained Sitka Spruce;Indian Rosewood;Scalloped Adirondack Spruce;Mahogany, Walnut center stripe;C profile;Ebony;20;"25.6""";Gotoh SE700 Open Gear in Gold, Butterbean Buttons;Ebony;Bone/Bone;"1.6875""";D'Addario EXP16 Coated, .012-.053;Hardshell Case;"4.75""";;White ABS;"12""";Mother-of-pearl/Ablone V-Blocks;"42.5""";"20.62""";"17.5"" lower bout";LR Baggs Anthem with Volume and Tone;;;;;;;;;;;;;;;;;;;;;;
1173;4,199.00;Martin;Steel;6;J-40 Jumbo;Left-handed;Natural;Gloss;Sitka Spruce with Aging Toner;East Indian Rosewood;Scalloped Forward Shifted X-bracing;Mahogany;Modified Low Oval, High Performance Taper;Ebony, bound;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";SP Acoustic 92/8 Phosphor Bronze Medium;Hardshell Case;;;Antique White;;Abalone Reduced Hexagon;;;;;;;;;;;;;;;;;;;;;;;;;;
1174;4,199.99;Yamaha;Steel;6;Jumbo;Right-handed;Natural;Gloss Nitrocellulose Lacquer;Engleman Spruce;Solid Rosewood;;5-ply Mahogany/Rosewood;Volute;Ebony;20;"25.5""";Yamaha Die-cast gold;Ebony;Bone/Bone;"1.732""";Yamaha, .012-.052;Hardshell Case;;;Abalone/Maple;"15.75""";Abalone Snowflakes;;;;;;;;;;;;;;;;;;;;;;;;;;
1175;4,199.99;Yamaha;Steel;6;Concert;Right-handed;Natural;Gloss Nitrocellulose Lacquer;Solid Engelman Spruce with ARE;Solid Rosewood;;5-ply Mahogany/Rosewood;Volute;Ebony;20;"25.5""";Yamaha Gold Die-cast;Ebony;Bone/Bone;"1.732""";Yamaha, .012-.052;Hardshell Case;;;Abalone/Maple;"15.75""";Abalone Snowflakes;;;;;;;;;;;;;;;;;;;;;;;;;;
1176;4,299.00;Guild;Steel;6;Dreadnought;Right-handed;Antique Sunburst;Gloss Nitrocellulose Lacquer;Solid Sitka Spruce;Solid Indian Rosewood;Scalloped X-bracing;Mahogany wth Walnut center strip;C;Ebony;20;"25.6""";Gotoh Gold Open Gear;Ebony;Bone/Bone;"1.692""";D'Addario, .012-.053;Hardshell Case;;;White ABS;"12""";Mother-of-Pearl Blocks with Abalone Triangles;;;;LR Baggs;;;;;;;;;;;;;;;;;;;;;;
1177;4,299.00;Guild;Steel;6;Jumbo;Right-handed;Antique Burst;Nitrocellulose Gloss;Solid Tight Grained Sitka Spruce;Indian Rosewood;Scalloped Adirondack Spruce;Mahogany, Walnut center stripe;C profile;Ebony;20;"25.6""";Gotoh SE700 Open Gear in Gold, Butterbean Buttons;Ebony;Bone/Bone;"1.6875""";D'Addario EXP16 Coated, .012-.053;Hardshell Case;"4.75""";;White ABS;"12""";Mother-of-pearl/Ablone V-Blocks;"42.5""";"20.62""";"17.5"" lower bout";LR Baggs Anthem with Volume and Tone;;;;;;;;;;;;;;;;;;;;;;
1178;4,399.00;Cordoba;Nylon;6;Hauser;Right-handed;;Gloss;Engelmann Spruce;Indian rosewood;1937 Hauser 7-fan bracing;Mahogany;;Ebony;19;"25.6""";Gold Gotoh tuners, 18:1 ratio;Indian Rosewood;Bone;"2.04""";Savarez Cristal Corum High Tension 500CJ;Hardshell;"3.75""-3.875""";No Cutaway;Indian rosewood binding;;;"39.125""";;"14.5""";;;;;;;;;;;;;;;;;;;;;;;
1179;4,399.00;Cordoba;Nylon;6;Rodriguez;Right-handed;;Gloss;Solid Canadian Red Cedar;Solid Indian Rosewood;1977 Rodriguez 5 Fan Bracing with Transverse Brace;Spanish Cedar;Traditional/Classical profile;Ebony;19;"25.6""";Gold Gotoh tuners, 18:1 ratio;Indian Rosewood;Bone;"2.04""";Savarez Cristal Corum High Tension 500CJ;Hardshell;"3.8125""";No Cutaway;Indian Rosewood;;;"39.5""";"19.5""";"14.5""";;;;;;;;;;;;;;;;;;;;;;;
1180;4,499.00;Gibson Acoustic;Steel;6;1942 Banner LG-2;Right-handed;Vintage Sunburst;Satin Nitrocellulose Lacquer, VOS;Thermally Aged Red Spruce;Mahogany;Scalloped X-bracing;Mahogany;Historic;Rosewood;20, Legend Wire;"24.75""";Golden Age;Rosewood;Bone/Bone;"1.693""";.012-.053;Hardshell Case;;;Multi-ply top, Single-ply back;"12""";Mother-of-Pearl Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
1181;4,499.00;Guild;Steel;6;Jumbo;Right-handed;Antique Sunburst;Satin Polyurethane;Sitka Spruce;Indian Rosewood;Scalloped X-bracing;Mahogany with Walnut strip;C;Ebony;20;"25.625""";Gold Gotoh Open Gear;Ebony;Bone/Bone;"1.692""";D'Addario, .012-.053;Hardshell Case;;;White ABS;"12""";Mother-of-Pearl/Abalone V-Blocks;;;;LR Baggs Anthem;;;;;;;;;;;;;;;;;;;;;;
1182;4,499.00;Gibson Acoustic;Steel;6;Dreadnought;Right-handed;Vintage Cherry Sunburst;Gloss Nitrocellulose Lacquer;Sitka Spruce;Flamed Maple;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"25.5""";Grover Keystone;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1183;4,499.00;Gibson Acoustic;Steel;6;Dreadnought;Right-handed;Antique Natural;Gloss Nitrocellulose Lacquer;Sitka Spruce;Flamed Maple;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"25.5""";Grover Keystone;Rosewood;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1184;4,699.00;Taylor;Steel;6;Grand Theater;Right-handed;Shaded Edgeburst;Gloss;Solid Hawaiian Koa;Solid Hawaiian Koa;C-Class;Mahogany;GT carve;Crelicam Ebony;20;"24.125""";Gotoh Mini 510 Antique Gold;Ebony;Tusq;"1.7""";.012-.053;Softshell Case;;;Maple;"15""";Maple Spring Vine;;;;Taylor ES-2;;;;;;;;;;;;;;;;;;;;;;
1185;4,699.00;Martin;Steel;6;Dreadnought;Right-handed;Natural;Satin;Sitka Spruce;East Indian Rosewood;Scalloped Forward-shifted X-bracing;Genuine Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/White Tusq;"1.75""";Lifespan 2.0 92/8 Phosphor Bronse, .013-.056;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;Fishman Aura VT Blend;;;;;;;;;;;;;;;;;;;;;;
1186;4,699.00;Martin;Steel;6;Orchestra;Right-handed;Natural;Gloss;Sitka Spruce;East Indian Rosewood;Scalloped X-bracing;Genuine Mahogany;Vintage Deluxe;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/White Tusq;"1.75""";Lifespan 2.0 92/8 Phosphor Bronze, .012-.054;Hardshell Case;;;European Flamed Maple;"16""";Abalone Diamonds and Squares;;;;Fishman Aura VT Blend;;;;;;;;;;;;;;;;;;;;;;
1187;4,999.00;Ovation;Steel;6;Deep Contour Cutaway;Right-handed;Reverse Blue Burst;Satin;Ultra-thin Carbon Fiber;Hand-laid Advanced Composite;Adamas X-bracing;American Black Walnut;Ovation Soft V;Walnut;22, Nickel Silver;"25.3""";Schaller with Gold buttons;Carved Walnut;Bone/ABS;"1.692""";Adamas, .012-.053;Hardshell Case;;;Carved Glass-filled Composite;"10""";Maple;;;;OP Pro Studio;;;;;;;;;;;;;;;;;;;;;;
1188;4,999.00;Martin;Steel;6;Dreadnought;Right-handed;Natural, Aging Toner;Gloss;Sitka Spruce;East Indian Rosewood;Scalloped Forward Shifted X-bracing;Mahogany;Modified Low Oval, High Performance Taper;Ebony;20;"25.4""";Gold Open Gear;Ebony;Bone/Bone;"1.75""";Lifespan 2.0 92/8 Phosphor Bronse, .013-.056;Hardshell Case;;;Antique White;"16""";Abalone Reduced Hexagon;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;4,999.00;Gibson Acoustic;Steel;6;Square Shoulder Dreadnought;Right-handed;Rosewood Burst;Gloss Nitrocellulose Lacquer;Sitka Spruce;Rosewood;Hand-scalloped X-bracing;Mahogany;Rounded;Ebony;20, Gold;"24.75""";Grover Rotomatics with Gold buttons;Ebony;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply Top, Single-ply Back;"12""";Mother-of-Pearl with Brass Borders;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1191;4,999.00;Gibson Acoustic;Steel;6;Super Jumbo-200;Right-handed;Vintage Sunburst;Gloss Nitrocellulose Lacquer;Sitka Spruce;Flamed Maple;Scalloped X-bracing;2-Piece Maple;Rounded;Rosewood;20, Standard;"25.5""";Gotoh Keystone;SJ-200 Four Bar Mustache;Bone/Bone;"1.725""";Gibson, .012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Graduated Crowns;;;;LR Baggs VTC Under Saddle Pickup;;;;;;;;;;;;;;;;;;;;;;
1192;4,999.00;Martin;Steel;6;Dreadnought 14-Fret;Right-handed;Black;Polished Gloss (top, back, and sides), Semi Gloss (neck);Solid Engelmann Spruce;Solid East Indian Rosewood;"Standard X Scalloped, Forward Shifted, 1/4"" Solid Sitka Spruce";Select Hardwood;Modified Low Oval;Solid Black Ebony;20 (total), 14 (clear);"25.4""";Grover 102C;Solid Black Ebony;Bone/Bone;"1.6875""";Lifespan 2.0 92/8 Phosphor Bronze, .013-.056;Hardshell Case;"4.875""";No Cutaway;Grained Ivoroid;"16""";Abalone Stars - Select Pearl (Bordered In Mother of Pearl);"40.5""";"20""";"15.625""";;;;;;;;;;;;;;;;;;;;;;;
1193;4,999.00;Gibson Acoustic;Steel;6;Square Shoulder Dreadnought;Right-handed;Heritage Cherry Sunburst;Satin Nitrocellulose Lacquer, VOS;Thermally Aged Sitka Spruce;Mahogany;Scalloped X-bracing;Mahogany;Rounded;Rosewood;20, Standard;"24.75""";Gotoh Keystone;Rosewood;Bone/Bone;"1.68""";.012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Parallelograms;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;4,999.00;Gibson Acoustic;Steel;6;Advanced Jumbo;Right-handed;Vintage Sunburst;Satin Nitrocellulose Lacquer, VOS;Thermally Aged Red Spruce;Mahogany;Scalloped X-bracing;Mahogany;V;Rosewood;19, Standard;"25""";Waverly;Rosewood;Bone/Bone;"1.75""";.012-053;Hardshell Case;;;Single-ply top/back;"12""";Mother-of-Pearl Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
1195;4,999.00;Gibson Acoustic;Steel;6;Round Shoulder Dreadnought;Right-handed;Vintage Sunburst;Satin Nitrocellulose Lacquer, VOS;Thermally Aged Red Spruce;Mahogany;Scalloped X-bracing;Mahogany;V;Rosewood;19, Legend Wire;"24.75""";Strap Open back with Cream buttons;Rosewood;Bone/Bone;"1.725""";.012-.053;Hardshell Case;;;Multi-ply top/back;"12""";Mother-of-Pearl Dots;;;;;;;;;;;;;;;;;;;;;;;;;;
